antecedent,consequent,confidence,lift,support
"11,10",4,0.5762471655328798,2.4539417988111873,0.0568293406505216
"11,10",6,0.58315046448687,2.5396486238038225,0.05751014213872661
"11,10",8,0.5284452490673689,2.3081576194765407,0.0521151284911365
"11,10",16,0.5201064296686416,2.573134556805383,0.051292756362337884
"11,10",14,0.5175554092604784,3.1951758611930376,0.05104117541504093
"12,16",5,0.726918108685365,2.682439231868979,0.05125127706636778
"16,4",5,0.6115310763011622,2.2566433976228244,0.05456421040102364
"16,4",10,0.6135118746841839,2.343597060312108,0.0547409482708093
"16,4",3,0.6215361293582617,2.5542438994594527,0.05545691698820635
"16,4",7,0.6326124305204649,3.105933589898922,0.056445206300885405
"16,4",21,0.6044365841334007,3.314866003977705,0.053931200275566804
"14,7",4,0.7193733292206457,3.0634428889416867,0.050472187681190134
17,5,0.48901174844505874,1.8045282999568766,0.0733768745711176
17,10,0.4657492262852679,1.7791481511693257,0.06988630164285063
17,3,0.42160391815149784,1.7326092322879885,0.06326223842118979
17,4,0.5641296836032571,2.4023396440727036,0.08464842238908121
17,7,0.5223460833508609,2.5645595431895285,0.07837873663081714
"6,5",10,0.5915043073051341,2.2595288094070844,0.07714608016144463
"6,5",3,0.5904257525684813,2.4263937450247814,0.07700541124467644
"6,5",4,0.47436358356725067,2.0200717594386512,0.06186817338706405
"6,5",11,0.5120438612259572,2.558251574683696,0.06678256823569619
"6,5",13,0.4161423692252382,2.4923257255341893,0.05427475705305833
"6,5",8,0.49134390685711915,2.1461053617137367,0.06408280710233753
"6,5",9,0.41923284337449357,2.1880825172973903,0.05467782760302871
"6,5",19,0.42042893292219197,2.5413301631060787,0.054833825824829326
"6,5",7,0.42612591435169184,2.0921479361738453,0.055576846256989484
"6,5",12,0.5511898671165254,2.909651025861235,0.07188812853532098
"6,5",14,0.4505040169250128,2.781227931336045,0.05875632446548066
"6,5",16,0.4597477841231212,2.2745208350829,0.05996192922009005
"6,5",21,0.44399811944302325,2.4349854237924182,0.05790780234574436
45,3,0.6025220707979771,2.4761043661523274,0.05071024277110552
"20,16",3,0.7180798252581414,2.950996613638993,0.05217374053978992
"20,16",21,0.7085980937251787,3.8861111207236134,0.05148482353715598
"26,10",5,0.6695825332479909,2.4708621709904954,0.05093837889894111
6,5,0.5680008168266285,2.0960100685135803,0.13042353066356954
6,10,0.483518166538383,1.8470249728909893,0.11102474600694147
6,3,0.5317973327468937,2.1854563697206992,0.12211053871686503
6,4,0.40957572139928683,1.744173407934286,0.09404618809778653
6,12,0.42322615101867705,2.2341492069237563,0.09718058011500585
"6,4",5,0.657848814911406,2.42756295196474,0.06186817338706405
"6,4",10,0.6130628212011966,2.3418816894023053,0.057656221398447415
"6,4",3,0.6466882718416813,2.657608295287805,0.06081856685425528
"6,4",11,0.5368566387972693,2.6822201096097964,0.050489320433873434
"6,4",7,0.592640177955051,2.9096820527536584,0.05573554965026641
19,5,0.54785329241771,2.0216626155422124,0.09063496686615803
19,10,0.5610382248578764,2.143149283257938,0.09281623679989034
19,3,0.4600609373892853,1.890650900567087,0.07611090120984286
19,4,0.4861037679800727,2.0700671971250717,0.08041933764778127
19,6,0.4783803081753122,2.0833694994675507,0.07914159498713691
19,8,0.4002136624025029,1.7480641862581754,0.06620997360654363
19,7,0.4124174919740335,2.0248437741417122,0.06822893325169727
19,11,0.42226667466083817,2.1097106462737827,0.0698583482042621
19,12,0.42786441158355454,2.258633908867586,0.07078441857298598
"16,10",11,0.5219773161062986,2.6078806758486617,0.051292756362337884
"16,10",5,0.6563738804874468,2.422120217885082,0.06449940350968947
"16,10",3,0.6217699309939804,2.5552047227704557,0.06109900296396621
"16,10",4,0.5570676112171488,2.372265891608384,0.0547409482708093
"16,10",6,0.5554066950521216,2.418823159099634,0.054577736258405195
"16,10",7,0.5300066069593304,2.602170371627067,0.052081764709595336
"16,10",21,0.598397812362355,3.2817480230760037,0.058802312380577954
"3,10",6,0.6353005826592212,2.766764923821106,0.07088811681291124
"3,10",11,0.5241427797936045,2.6186996726328573,0.0584849055940241
"3,10",8,0.49551893844500294,2.164341178930632,0.05529099980432593
"3,10",9,0.5282399812514648,2.757018411559291,0.0589420795735207
"3,10",19,0.45783599880397274,2.7674413971211247,0.051086261606312786
"3,10",5,0.642387852242147,2.3705096300967696,0.07167892860781958
"3,10",7,0.49535731314094533,2.4320529342440245,0.05527296532781719
"3,10",12,0.47619663334491646,2.5137726677961303,0.05313497813770585
"3,10",14,0.4851425939245048,2.9950723683075298,0.05413318641246471
"3,10",4,0.5428024211470548,2.3115177469322736,0.06056698590695833
"3,10",16,0.547570367616754,2.7090075315833904,0.06109900296396621
"3,10",21,0.5263570464591937,2.88666028010742,0.05873197792219386
"3,5",6,0.6766395423464254,2.946798103030644,0.07700541124467644
"3,5",11,0.552290248714434,2.7593288494335853,0.06285375752826679
"3,5",8,0.5213098907367937,2.2769916061052804,0.05932801737080777
"3,5",9,0.5446521246503815,2.8426775496971604,0.06198449576054543
"3,5",19,0.442892345236869,2.677112795582855,0.05040365667045691
"3,5",10,0.6298362240410748,2.4059555879021586,0.07167892860781958
"3,5",7,0.505930638860937,2.4839647303553436,0.05757777142563439
"3,5",12,0.4996870270741389,2.6377750348383153,0.05686721305118996
"3,5",14,0.5043855826446608,3.113870726813156,0.05740193527967415
"3,5",4,0.5300652092956921,2.257276479587439,0.060324422197915756
"3,5",16,0.5521793216014705,2.731809516124046,0.06284113339471067
"3,5",21,0.5323709085722889,2.919641650849382,0.06058682383111795
30,5,0.5143414153184243,1.8979986528610946,0.062091800895772445
30,10,0.4884148254380854,1.865730063821138,0.058961917497680316
30,3,0.5654775243131807,2.3238673482259036,0.06826500220471475
30,4,0.5356742706045803,2.2811626014137336,0.06466712414122078
30,6,0.48505355622282975,2.1124318191470732,0.058556141776233625
30,16,0.6030490446525941,2.983478472343945,0.07280067304666331
30,11,0.49825214000806706,2.4893459687483164,0.06014948777578096
30,9,0.4472206038333408,2.3341577361790526,0.05398891060039478
30,21,0.5541836597499216,3.039267678178001,0.06690159578065387
30,14,0.44592838255725364,2.7529798322534766,0.05383291237859416
"7,5",11,0.4782491355317534,2.389407815838106,0.051133151245235514
"7,5",10,0.620333979927469,2.3696572988389226,0.06632449253237414
"7,5",3,0.5385257653706671,2.21310730933694,0.05757777142563439
"7,5",4,0.6263894745719828,2.6674722340128545,0.06697193023903797
"7,5",6,0.5198110820612296,2.2638025339762056,0.055576846256989484
"7,5",8,0.5556042843889686,2.4267835971455938,0.05940376217214449
"7,5",12,0.501602428944927,2.6478861623295193,0.053630024517870814
"7,5",16,0.5086362486295015,2.5163878651264726,0.05438206218828535
"16,8",5,0.6699507948953966,2.4722211129109,0.05316112812864353
12,5,0.5987500059500859,2.2094792891415977,0.11342423310642956
12,10,0.5298956116926329,2.024185429946912,0.10038079797148208
12,3,0.4193430153131411,1.7233179022922474,0.0794382621257057
12,4,0.4305148966351074,1.8333426401964452,0.08155460794400655
12,6,0.5130021277507247,2.2341492069237563,0.09718058011500585
12,8,0.4141116997729447,1.8087684141965845,0.07844726764155036
"7,10",5,0.6723739178923697,2.4811628081487305,0.06632449253237414
"7,10",3,0.560337498743064,2.3027440726263153,0.05527296532781719
"7,10",4,0.67160604426243,2.8600264659449786,0.06624874773103742
"7,10",6,0.5136800343714862,2.237101523214886,0.05067056692278629
"7,10",8,0.5235709780333294,2.2868676450724417,0.05164623210190922
"7,10",16,0.5279862514054829,2.6121185809510763,0.052081764709595336
25,5,0.5030775442268237,1.8564332421802856,0.055054748162061413
25,10,0.5111524929344199,1.952587275395396,0.05593843751098976
25,3,0.4675477699134003,1.9214185348166684,0.05116651502677669
25,4,0.6571937081318029,2.798651701495149,0.07192059059303671
25,7,0.5815199031006155,2.8550849036415498,0.06363915898022249
20,5,0.5002792920829533,1.846107262896382,0.06380056754497573
20,10,0.473375333206061,1.8082796521209523,0.06036950838918761
20,3,0.6559616486010649,2.695717851428171,0.08365472273344954
20,4,0.46485515700457475,1.9795802363931538,0.05928293117953592
20,6,0.5609740576543707,2.4430692939002983,0.0715409648625277
20,7,0.4045846325718205,1.9863868296547478,0.05159663729151018
20,16,0.5697275664821218,2.8186263534826117,0.07265729895841881
20,11,0.45271478975316237,2.261834212787385,0.05773467137126044
20,9,0.4179835818679337,2.1815623047109103,0.05330540394071346
20,21,0.5449801667267675,2.9887936550279295,0.069501265569389
20,14,0.4086219940747654,2.522665416029214,0.05211152159583476
20,23,0.4020321150541968,3.054676677749517,0.05127111499052739
20,24,0.4217876107446139,3.8053153794832264,0.05379053135879862
"11,4",5,0.6496405077273579,2.397273040412608,0.05939564665771555
"11,4",10,0.6215715088812838,2.374384622527163,0.0568293406505216
"11,4",3,0.5928614401388655,2.436403364456023,0.054204422594674236
"11,4",6,0.5522274713244504,2.4049774852016474,0.050489320433873434
"11,4",7,0.5965204698549209,2.928733099443499,0.0545389621339114
"10,5",6,0.563786252298203,2.455316538294353,0.07714608016144463
"10,5",11,0.49452714680162635,2.470735317478624,0.06766896275610083
"10,5",13,0.4432648650073477,2.6547655513666233,0.06065445311802573
"10,5",8,0.5039110636643405,2.2009965331093304,0.06895301748352325
"10,5",9,0.43068488095473445,2.2478536053997935,0.05893306233526633
"10,5",19,0.4450704782239092,2.690278766394493,0.060901525446195495
"10,5",3,0.5238321175098353,2.1527227900201207,0.07167892860781958
"10,5",7,0.4847017113786582,2.379737187923888,0.06632449253237414
"10,5",12,0.5116541130419311,2.70094753861621,0.07001254297841183
"10,5",14,0.44599305431996256,2.753379089321244,0.061027766781756684
"10,5",4,0.49550903136099744,2.1101194009705107,0.06780331960609097
"10,5",16,0.4713638969614297,2.3319894985236598,0.06449940350968947
"10,5",21,0.4417557941073747,2.422688007950761,0.060447958362000634
21,5,0.5092426834937245,1.879183550972811,0.09285591264820958
21,10,0.5014044527085167,1.9153500525152505,0.0914266803848918
21,3,0.5419506067829132,2.2271819220113116,0.09881991402965049
21,4,0.4424668915109735,1.8842400702565876,0.08067993583333258
21,6,0.4587219480352498,1.997756385329195,0.0836439020475443
21,7,0.40191579218056117,1.9732836394274051,0.07328580046474846
21,16,0.5894893528637978,2.916394295854124,0.10748818516357721
21,11,0.4231111594647255,2.1139298250257132,0.07715058878057182
21,9,0.40153995272335247,2.095738834482363,0.07321726945401524
18,5,0.46642964994916775,1.721196895470534,0.06991605852909007
18,10,0.4537065444286032,1.7331454657085401,0.06800891263829062
18,3,0.47651789957469337,1.958281876917754,0.07142824938434805
18,6,0.49623119356565787,2.1611109731970837,0.0743831983603054
18,8,0.47808196928407715,2.088179507876915,0.0716626975789617
"7,8",5,0.6981042101582121,2.5761115301528825,0.05940376217214449
"7,8",10,0.6069388663409878,2.3184883645131054,0.05164623210190922
"7,8",4,0.6030497949495056,2.568080481962335,0.051315299457973806
"19,4",5,0.6410791173304629,2.3656801976899104,0.05155515799554007
"19,4",10,0.6574834050950843,2.511566994816568,0.052874379952154535
"19,4",7,0.6276237890204521,3.081440885590052,0.05047308940501557
"13,8",5,0.7042174274670973,2.5986702389625314,0.05191584752571491
"4,5",6,0.5798766058147397,2.525390810121859,0.06186817338706405
"4,5",11,0.5567021636240703,2.781371469450402,0.05939564665771555
"4,5",8,0.5043864097363083,2.2030727626900437,0.05381397617825998
"4,5",19,0.4832150101419878,2.9208476971462587,0.05155515799554007
"4,5",7,0.6277129817444219,3.081878794590867,0.06697193023903797
"4,5",12,0.5218475321162948,2.754757113204209,0.055676937601613005
"4,5",14,0.4926132521974307,3.041193163402652,0.052557874889426114
"4,5",10,0.6355054090601758,2.427611705564054,0.06780331960609097
"4,5",3,0.5654073698444895,2.323579043789186,0.060324422197915756
"4,5",16,0.5114181879648411,2.5301510178782256,0.05456421040102364
"4,5",21,0.4715094658553076,2.5858638274821724,0.05030627049730971
"12,4",5,0.6826951781785213,2.519249840488556,0.055676937601613005
"12,4",10,0.649447718452506,2.4808709115454333,0.05296545405852368
"12,4",7,0.6396183231427529,3.1403303803712292,0.05216382157771011
"21,5",10,0.6509866376631448,2.4867495370243082,0.060447958362000634
"21,5",3,0.6524821317588564,2.6814185464522016,0.06058682383111795
"21,5",4,0.5417670136730889,2.307108476342948,0.05030627049730971
"21,5",6,0.6236307489123679,2.715942230502506,0.05790780234574436
"21,5",16,0.651433343691734,3.222851232922457,0.06048943765797074
"21,5",11,0.5713855655686761,2.8547320523828184,0.05305652816489283
10,6,0.4241112178924127,1.8470249728909893,0.11102474600694147
10,5,0.5227082493722293,1.928873552859188,0.13683568878625268
10,3,0.4262399548073975,1.751661332056072,0.11158201133106159
10,4,0.41092200487060515,1.7499065403137948,0.10757204547934286
"16,5",11,0.5496498473693662,2.746136989496735,0.05520353259325853
"16,5",9,0.5067337044352667,2.6447716993625425,0.05089329270766925
"16,5",12,0.5102980786496678,2.693789230570395,0.05125127706636778
"16,5",14,0.5188094810558449,3.2029179886195167,0.052106111252882135
"16,5",10,0.6422068594002514,2.4532110459597285,0.06449940350968947
"16,5",3,0.6256958161249776,2.57133840780045,0.06284113339471067
"16,5",4,0.5432842521098941,2.3135696184387986,0.05456421040102364
"16,5",6,0.5970281917759023,2.600086800839535,0.05996192922009005
"16,5",8,0.5293140599748608,2.3119524355327945,0.05316112812864353
"16,5",7,0.5414706410486623,2.6584552734657927,0.05438206218828535
"16,5",21,0.6022804812354103,3.303041451352597,0.06048943765797074
"20,6",3,0.7936802036854975,3.261681377200974,0.056780647563947996
22,5,0.5691164375514041,2.1001268799731765,0.06988359647137432
22,10,0.5039948302197157,1.9252452173373975,0.06188710958739823
22,3,0.5414023029021267,2.2249286308888876,0.06648049075417475
22,4,0.4862677711197274,2.070765602572607,0.0597103482727931
22,6,0.5315767829867231,2.3150427335185477,0.06527398427573994
22,8,0.46013247561978615,2.009779218272462,0.0565011131780625
22,7,0.43942398073081895,2.1574373757342657,0.053958251990329914
22,16,0.4805178592409823,2.37727710761593,0.05900429851747586
22,11,0.4860841851721302,2.4285529547569253,0.059687805177157174
22,9,0.4604923040770767,2.4034261051464845,0.05654529764550892
22,21,0.46102837504406063,2.5283831710711806,0.056611123484765824
22,14,0.5151862295852426,3.1805495128374885,0.06326133669736435
22,23,0.4187081424039478,3.181382654499485,0.051414489078771886
32,5,0.5204520291680983,1.9205477545072367,0.06146239766561736
32,10,0.5102966441415645,1.9493179585365492,0.06026310497778603
32,3,0.5903943801779101,2.426264818107354,0.06972218790662109
32,4,0.48620623830794485,2.070503565815008,0.05741816630853202
32,6,0.4543198564501966,1.9785850624602748,0.053652567613506744
32,16,0.4684992173481464,2.3178170028830825,0.05532706875734341
32,11,0.48224334745924485,2.409363526133432,0.056950171643130175
32,9,0.4930935746191731,2.5735804030317815,0.05823152119907627
32,21,0.4569846905661818,2.506206697048267,0.05396726922858428
"13,11",5,0.7107866107726795,2.6229115321834433,0.0506074462550057
"19,5",10,0.671942932754967,2.566801959151442,0.060901525446195495
"19,5",3,0.5561171191786137,2.2854001432122186,0.05040365667045691
"19,5",4,0.5688219434302031,2.422321577536233,0.05155515799554007
"19,5",6,0.6049963686289336,2.634788598422485,0.054833825824829326
"8,5",11,0.5042585307482345,2.5193548405125616,0.058138643645056255
"8,5",13,0.45028585729815973,2.6968151021916125,0.05191584752571491
"8,5",10,0.5980557011129273,2.284554938325607,0.06895301748352325
"8,5",3,0.5145744206599354,2.114677671506549,0.05932801737080777
"8,5",4,0.4667490477940889,1.987645348117347,0.05381397617825998
"8,5",6,0.5558145173274103,2.420599244935568,0.06408280710233753
"8,5",7,0.5152313840811507,2.529628545349916,0.05940376217214449
"8,5",12,0.49471691915439425,2.6115385590428177,0.057038540578023
"8,5",14,0.4458513542049569,2.752504290644825,0.05140457011669208
"8,5",16,0.4610866487826624,2.2811446311481514,0.05316112812864353
"11,8",5,0.680374403782027,2.5106858272729102,0.058138643645056255
"11,8",10,0.6098835000633152,2.329736777494345,0.0521151284911365
"21,11",5,0.6877008847695742,2.5377216650072065,0.05305652816489283
"21,11",3,0.7024392524456807,2.886720643501058,0.05419360190876899
"21,11",16,0.6860879626924111,3.3942988302159134,0.05293209027698251
"20,21",3,0.7364030307748196,3.026297040595412,0.051180942607983684
"20,21",16,0.7407753386268099,3.6648549487539204,0.05148482353715598
42,5,0.6170146913172664,2.2768787774763624,0.05392849510409049
"9,10",5,0.6694185248537862,2.4702569548791975,0.05893306233526633
"9,10",3,0.6695209513371777,2.7514407043062485,0.0589420795735207
"7,4",11,0.4621256112469438,2.308852155445445,0.0545389621339114
"7,4",17,0.4852689486552567,3.234019143429267,0.057270283601160335
"7,4",9,0.4250076405867971,2.218222648303042,0.05015838778993802
"7,4",19,0.4276742053789731,2.5851250306627964,0.05047308940501557
"7,4",5,0.5674740220048899,2.0940661148823625,0.06697193023903797
"7,4",10,0.561346271393643,2.144326011835578,0.06624874773103742
"7,4",3,0.5095048899755501,2.093844099310057,0.060130551575446785
"7,4",6,0.4722646699266504,2.0567355975713006,0.05573554965026641
"7,4",8,0.43481051344743277,1.8991772589751361,0.051315299457973806
"7,4",12,0.44200030562347187,2.3332552345640836,0.05216382157771011
"7,4",14,0.427666564792176,2.6402388227684117,0.050472187681190134
"7,4",25,0.42753667481662594,3.906731165139833,0.0504568583761577
"7,4",16,0.4782778117359413,2.366194868836881,0.056445206300885405
"7,4",21,0.42607732273838633,2.336703749056321,0.05028462912549922
"6,3,5",10,0.6778613082273589,2.589409976911589,0.05219898880690216
16,5,0.4968794471781191,1.8335613141216425,0.10043399967718288
16,10,0.48615491682243406,1.8570972803221375,0.09826625560083212
16,3,0.5105170883167751,2.098003795449984,0.10319056941154404
16,4,0.44142773656199397,1.8798148410888496,0.08922557252699986
16,6,0.4334200277481609,1.8875652923781818,0.08760697826034029
16,7,0.42013481501969585,2.0627334704474003,0.08492164470818865
16,21,0.5317787820252589,2.9163942958541234,0.10748818516357721
"6,3",5,0.6306205185387574,2.3270863652154588,0.07700541124467644
"6,3",10,0.5805241509684756,2.217584939737721,0.07088811681291124
"6,3",4,0.4980615718621464,2.1209893647700473,0.06081856685425528
"6,3",11,0.507772173771775,2.536909553064583,0.06200433368470505
"6,3",20,0.46499383395239957,3.6461554344113987,0.056780647563947996
"6,3",8,0.4778723812758919,2.087264063639508,0.05835325391551028
"6,3",9,0.49973046618273653,2.6082200230637915,0.06102235643880406
"6,3",19,0.4175854200666081,2.524142228539233,0.050991580604641894
"6,3",24,0.41578360495942224,3.751147985821373,0.05077155999123525
"6,3",7,0.45146545167221735,2.2165573159445953,0.05512868951574725
"6,3",12,0.45611767920306606,2.4077787934481014,0.05569677552577262
"6,3",14,0.47336784350792727,2.922379864993964,0.05780320238199366
"6,3",16,0.521108559360208,2.578092416183151,0.06363284691344444
"6,3",21,0.5088872314815499,2.7908518904676707,0.06214049398234605
26,5,0.5526766538861878,2.039461558611507,0.07564831688739362
26,10,0.5557927190798055,2.12311160765848,0.07607483225682538
26,3,0.501758962804854,2.0620116984457084,0.06867889344059037
26,4,0.5122402730015679,2.1813691973488387,0.07011353604686078
26,6,0.5128858848175817,2.233642963298548,0.07020190498175362
26,7,0.4242789570075233,2.083079940387478,0.058073719529624784
26,16,0.4643266532274003,2.2971739799994424,0.06355529866445685
26,11,0.4563684994136791,2.2800887202627305,0.06246601628332884
26,12,0.4093113034770808,2.1606947534957346,0.05602500299823172
26,21,0.43458898243672345,2.3833836028442867,0.05948491731643383
26,19,0.4284622580602659,2.58988850408782,0.058646314158777337
26,14,0.42445682965071085,2.620423228029509,0.05809806607291158
"3,10,5",6,0.7282333849114994,3.1714917957338438,0.05219898880690216
13,5,0.5578531811823921,2.0585637377129347,0.09314446427234944
13,10,0.5313095746002258,2.0295867260755824,0.08871249167032616
13,3,0.4323664583862135,1.7768386043851392,0.07219200946449328
13,4,0.4181306604308543,1.7806045155067307,0.0698150654606411
13,6,0.44940513158392154,1.9571811967289958,0.07503694813374728
13,8,0.44152575782941883,1.9285082871455723,0.07372133307243457
13,11,0.426420474490595,2.1304636828006807,0.07119921153268703
13,12,0.41779582755026545,2.205483320278779,0.06975915858346401
"19,7",4,0.739760787682548,3.1502626417901447,0.05047308940501557
23,5,0.5332634492586807,1.9678238581787817,0.07018387050524488
23,10,0.5126682013757571,1.9583772364279133,0.06747328868598099
23,3,0.5497684233604648,2.2593097571557013,0.07235612320072282
23,4,0.514271424264847,2.1900188311913915,0.06768429206113327
23,6,0.48894872427306857,2.12939546537683,0.06435152080231779
23,8,0.4180095371207761,1.825793494826518,0.05501507231374218
23,7,0.4339732522129957,2.130675965467637,0.057116088827010594
23,16,0.5110992353860068,2.528573056415408,0.0672667939299559
23,11,0.47122420455479735,2.354310157034397,0.06201876126591204
23,9,0.4190098385814903,2.186918598733863,0.055146723992255994
23,21,0.5051385349009291,2.7702931963374278,0.06648229420182564
23,19,0.41627613801419605,2.5162281253192633,0.0547869361859066
23,14,0.45138945983721124,2.7866942944904047,0.05940827079127167
"19,10",5,0.6561516340885245,2.421300094610551,0.060901525446195495
"19,10",3,0.5504022072824778,2.2619143341704735,0.051086261606312786
"19,10",4,0.569667353204057,2.425921745147062,0.052874379952154535
"19,10",6,0.5539968134302258,2.4126830560922143,0.05141989942172451
24,5,0.5592001431802281,2.0635342339265543,0.06198269231289456
24,10,0.5240721758513529,2.0019400787455757,0.058089048834657216
24,3,0.6616960348839102,2.719283691752248,0.07334351078957643
24,4,0.48497421128845936,2.0652569931961486,0.05375536412960657
24,6,0.587616537316347,2.5590985881027777,0.06513241363514631
24,16,0.5444184116756968,2.6934137871287613,0.060344260122075374
24,11,0.49298742291859876,2.4630426150626583,0.0546435620976621
24,21,0.5151803582759799,2.825364811454222,0.057103464693454474
24,14,0.482924130749581,2.9813764821113242,0.053528129725596424
24,20,0.48529148565757146,3.805315379483226,0.05379053135879862
